date,state,regime,prob_Risk-On,prob_Late-Cycle,prob_Transitional,prob_Post-Shock,prob_Risk-Off
2022-10-10,4,Risk-Off,1.8198265288687828e-07,1.9233291207324114e-07,8.304028142621753e-05,7.282785606338775e-06,0.9999093026168095
2022-10-11,4,Risk-Off,4.9733212512345395e-08,5.5725435727154545e-08,2.941296855840144e-05,1.7015049202477496e-05,0.9999534665243651
2022-10-12,4,Risk-Off,1.0562634118185514e-08,9.95999830833131e-09,9.627493004056036e-06,2.1245127730002875e-05,0.9999691068557606
2022-10-13,4,Risk-Off,3.0358832507167763e-09,2.30649367396166e-09,3.5642299843632052e-06,1.445242776095975e-05,0.9999819779991946
2022-10-14,4,Risk-Off,7.217028081019512e-09,4.459394879544581e-09,7.0895554964203e-06,8.176893727448513e-06,0.9999847218735576
2022-10-17,4,Risk-Off,1.1377013683127874e-07,3.6384479114157556e-08,3.9879216468293054e-05,7.077335675337846e-06,0.9999528932930566
2022-10-18,4,Risk-Off,2.1142524384604673e-06,5.571104592616714e-07,0.0002777707860280549,4.914222097969069e-06,0.9997146436291372
2022-10-19,4,Risk-Off,2.4599268042216616e-05,4.979723805313371e-06,0.00048667356654621133,6.632625689180818e-06,0.9994771148163247
2022-10-20,4,Risk-Off,0.00017580003057551937,3.6794876874335696e-05,0.0013181830193862091,1.1840652210741447e-05,0.998457381421329
2022-10-21,4,Risk-Off,0.0012087756290993506,0.00026159291061345725,0.007902202107240078,3.5367035190029034e-05,0.9905920623180645
2022-10-24,4,Risk-Off,0.009248483308862967,0.0018881414771794202,0.06583505117950901,0.00019960879400907517,0.9228287152400974
2022-10-25,4,Risk-Off,0.07487581024519677,0.014379405030840075,0.3907717295427217,0.0003267672510136395,0.5196462879293186
2022-10-27,2,Transitional,0.3825137270811393,0.10011649117323423,0.498172741027621,0.0001255834510506775,0.0190714572661696
2022-10-28,0,Risk-On,0.4868115441679573,0.38240421405487734,0.1299667673595684,9.690481214591043e-06,0.0008077839371700934
2022-10-31,1,Late-Cycle,0.18228261641131357,0.4844430541909641,0.3332656138971589,1.1845906894205341e-06,7.530910693052796e-06
2022-11-01,2,Transitional,0.3594922464437822,0.26511865546833485,0.3753882006895498,9.49201327498292e-08,8.024789524473553e-07
2022-11-02,0,Risk-On,0.38881644254394526,0.3781819329228057,0.23299028983100392,3.6499509038784283e-09,1.1331051964383428e-05
2022-11-03,1,Late-Cycle,0.27251248483641916,0.41408171218633566,0.31340319741468886,4.2421261548031e-09,2.6013211783630306e-06
2022-11-04,2,Transitional,0.3385709583188325,0.3329982297186688,0.3284099290990006,5.948776425138618e-10,2.0882268688965385e-05
2022-11-07,0,Risk-On,0.3523164626332853,0.372320044583898,0.27534776923600063,3.723709955326889e-09,1.5719823492852488e-05
2022-11-09,1,Late-Cycle,0.30662152591677166,0.3940394489662979,0.2993292655779294,2.4171168613291383e-09,9.75712188471894e-06
2022-11-10,2,Transitional,0.32519916923305303,0.35603336713398887,0.31875209061185783,1.4053860805319031e-09,1.5371616203061842e-05
2022-11-11,0,Risk-On,0.3468264602211154,0.36225706598799856,0.29091631536232854,5.3693678357018115e-09,1.5305918129118278e-07
2022-11-14,1,Late-Cycle,0.32137081630315284,0.3862844143745904,0.29234447631241695,1.9398531849560903e-10,2.92815826667287e-07
2022-11-15,2,Transitional,0.32182039173994564,0.3660442687550718,0.31213504656461344,1.646907240443861e-10,2.9277532119412965e-07
2022-11-16,0,Risk-On,0.3397377049421667,0.359832301847195,0.3004284727543197,1.2396315131883958e-10,1.5203317537101325e-06
2022-11-17,1,Late-Cycle,0.3306067838925338,0.38063994497558373,0.28875220240569593,2.5060168047174015e-10,1.068475763679488e-06
2022-11-18,2,Transitional,0.31694307808746075,0.37782913780593647,0.30520855732839003,2.1875477040032307e-10,1.922655925546088e-05
2022-11-21,0,Risk-On,0.3312417962325148,0.36063627145712596,0.30805142693151055,3.5427654433335504e-09,7.050183663826982e-05
2022-11-22,1,Late-Cycle,0.33538977919408325,0.3744957460550944,0.2901086546245549,7.76353099543566e-09,5.8123629772461294e-06
2022-11-23,2,Transitional,0.3189780819279672,0.38147431373165314,0.29951672189018513,1.052709696432646e-09,3.088139724974774e-05
2022-11-24,0,Risk-On,0.3241293681267626,0.36594747331506744,0.309869785308355,8.34521523820148e-09,5.3364904248361565e-05
2022-11-25,1,Late-Cycle,0.33815969754631503,0.36385881090163485,0.29796185704024725,1.0102242437385e-08,1.9624409207526148e-05
2022-11-28,2,Transitional,0.32518630671829835,0.3849140994501713,0.28989724869853156,2.501196720820527e-09,2.342632152099681e-06
2022-11-29,0,Risk-On,0.3188507830265203,0.3683198098055966,0.31280543967101215,5.140968873118771e-10,2.3966983336418898e-05
2022-11-30,1,Late-Cycle,0.33990125774282404,0.3643860950466424,0.2956970128131636,3.3085191490330294e-09,1.5631088135605534e-05
2022-12-01,2,Transitional,0.3222250989293972,0.38417448810672666,0.2935340486473169,3.3653976800517286e-09,6.636095195665754e-05
2022-12-02,0,Risk-On,0.319381247852754,0.3675880906045218,0.3129936937815845,8.950710739625787e-09,3.695881070305262e-05
2022-12-05,1,Late-Cycle,0.3420847069503877,0.3601339678923241,0.29773103111502347,5.806716935806901e-09,5.028823594569792e-05
2022-12-06,2,Transitional,0.32263620625839656,0.39265425040660956,0.2846167603210857,8.258828621771542e-09,9.27747548458993e-05
2022-12-07,0,Risk-On,0.30798326114304114,0.3653494718885195,0.326358288135612,1.427640883149466e-08,0.0003089645558031093
2022-12-08,1,Late-Cycle,0.356432255576213,0.34625166279572317,0.2971186447877923,3.9971954056344004e-08,0.00019739686742190982
2022-12-09,2,Transitional,0.3195255311217255,0.4122273133727474,0.26754931186753594,2.8361103840682385e-08,0.0006978152773206191
2022-12-12,0,Risk-On,0.28519047630753924,0.36018309284820915,0.35032051138630227,5.9471340852508274e-08,0.004305859987161728
2022-12-13,1,Late-Cycle,0.3717942916133733,0.3159617641535993,0.28982672428185363,1.1806785299219539e-07,0.022417101882982966
2022-12-14,2,Transitional,0.2724602683285479,0.4431150933408889,0.22105025295093347,5.192894216542977e-07,0.06337386609058664
2022-12-15,4,Risk-Off,0.15470820860968526,0.29846194138312293,0.38266021491070756,1.0214886676744645e-06,0.16416861360831464
2022-12-16,4,Risk-Off,0.14623326415997628,0.1644419314550178,0.16470308354470123,5.980605570085132e-07,0.5246211227793788
2022-12-19,4,Risk-Off,0.09508288043265592,0.1722339377521051,0.1089475283093087,2.9926263957803813e-06,0.6237326608788808
2022-12-20,4,Risk-Off,0.029327688711410473,0.10151754866441476,0.13593566477237828,3.916123116163137e-06,0.7332151817279157
2022-12-21,4,Risk-Off,0.005575156316539075,0.0274844589625687,0.04405042385560717,1.8941138069050118e-06,0.9228880667520123
2022-12-22,4,Risk-Off,0.0004197102909419463,0.004355459787713991,0.010899089607114481,1.992273805018774e-06,0.9843237480411909
2022-12-23,4,Risk-Off,1.1183908058013739e-05,8.592982687275524e-05,0.00024496174400044315,1.9678924375729846e-06,0.9996559566291019
2022-12-26,4,Risk-Off,9.739911641202855e-07,5.533400472648827e-06,0.00015473459427070105,1.8770918846161646e-06,0.9998368809223412
2022-12-27,4,Risk-Off,4.220659035914977e-07,5.918607308144677e-07,8.769833977838007e-05,1.3547073165077255e-06,0.9999099330270107
2022-12-28,4,Risk-Off,3.04989067826598e-07,3.509170174876105e-07,0.000103792674590769,1.5143299847344946e-06,0.9998940370889345
2022-12-29,4,Risk-Off,1.918081264030615e-07,2.2286669854081793e-07,6.808634790869168e-05,1.5003348443503646e-06,0.9999299986430139
2022-12-30,4,Risk-Off,1.1045545338673218e-07,1.0814055620398072e-07,4.428831080299628e-05,1.8050796935266241e-06,0.9999536880142411
2023-01-02,4,Risk-Off,1.654210465308032e-07,1.318295376320945e-07,6.810978894884281e-05,1.4831657002555788e-06,0.9999301097955001
2023-01-03,4,Risk-Off,2.748909372374943e-07,2.189208073095832e-07,8.817084419338527e-05,1.3855348424122118e-06,0.9999099498093145
2023-01-04,4,Risk-Off,4.0041237185680024e-07,3.246435493998674e-07,0.00010579707233630812,2.1626172965645647e-06,0.9998913152543463
2023-01-05,4,Risk-Off,4.185812433413887e-07,4.659132336128446e-07,0.0001410811726177298,2.404992842938428e-06,0.9998556293408922
2023-01-06,4,Risk-Off,3.201524427436313e-07,2.2453222541403337e-07,4.551226385764757e-05,2.213436324735672e-06,0.9999517296155216
2023-01-09,4,Risk-Off,9.714364450152128e-07,6.091502485131488e-07,0.00026279997437911806,2.4283387612410283e-06,0.9997331911003344
2023-01-10,4,Risk-Off,2.650277290704546e-06,1.4867728379533633e-06,0.00016625118466826046,4.001618408272439e-06,0.9998256101471446
2023-01-11,4,Risk-Off,2.492161722636916e-06,3.0704525861984296e-06,0.0004588267266729752,1.5669033008225285e-05,0.9995199416253957
2023-01-12,4,Risk-Off,1.3270118824506637e-06,1.879755073401666e-06,0.00014878343341934364,8.746032567519108e-06,0.9998392637672519
2023-01-13,4,Risk-Off,5.06242847205936e-07,5.826524618424217e-07,6.50193240513039e-05,2.065414359921284e-06,0.9999318263664332
2023-01-16,4,Risk-Off,9.128037268105549e-07,7.817349643476382e-07,0.0002732691976301355,2.1696077887827108e-06,0.9997228666567369
2023-01-17,4,Risk-Off,2.2009241917653008e-06,9.780704586405259e-07,0.00010087186313919364,1.8155201378262454e-06,0.9998941336215718
2023-01-18,4,Risk-Off,1.2924596692357825e-05,3.241157172629254e-06,0.00039664671348688926,1.6303758384115243e-06,0.9995855571576013
2023-01-19,4,Risk-Off,0.0002161498933174294,2.8039234073763838e-05,0.0018020915458260894,2.690613855467272e-06,0.9979510287123519
2023-01-20,4,Risk-Off,0.0012936365288363832,0.0003525970853841146,0.004102401615095702,8.687459604288398e-06,0.9942426773107318
2023-01-23,4,Risk-Off,0.0015477287287255094,0.0015405783522318053,0.005273864497342578,7.242650492082139e-06,0.9916305857708079
2023-01-24,4,Risk-Off,0.00019733342214332513,0.0012810863439889652,0.0021200585066971545,4.779328373487795e-06,0.9963967423992385
2023-01-25,4,Risk-Off,1.1057766587200115e-05,0.00011411654684239022,0.000462088223034804,1.9774676749076546e-06,0.9994107599962377
2023-01-27,4,Risk-Off,1.7183918323763668e-06,4.819434715686715e-06,9.374144996112784e-05,1.551516784947515e-06,0.9998981692070499
2023-01-30,4,Risk-Off,1.7756632865191294e-06,1.7238545597923897e-06,0.00026295828173782376,3.785582190511205e-06,0.9997297566175973
2023-01-31,4,Risk-Off,2.6697048229818776e-06,2.595497238285723e-06,0.0003084664701953764,3.048380452551213e-06,0.999683219948047
2023-02-01,4,Risk-Off,1.0078444182843529e-06,1.8793665691171528e-06,0.00016799312882532984,3.0024479328970245e-06,0.9998261172130851
2023-02-02,4,Risk-Off,3.093268826202539e-07,3.255949639071651e-07,4.1519995671121757e-05,1.7461649053536875e-06,0.9999560989177354
2023-02-03,4,Risk-Off,1.1267103480568709e-06,5.431088167667345e-07,0.0002024133418648379,1.728428902945325e-06,0.9997941884102857
2023-02-06,4,Risk-Off,5.337502377171289e-06,2.3200410632157035e-06,0.00027050827631373587,1.5539015365346827e-06,0.9997202802793566
2023-02-07,4,Risk-Off,1.3757492373495415e-05,7.1125612576366484e-06,0.0006043522509533253,2.059763952728521e-06,0.9993727179316538
2023-02-08,4,Risk-Off,4.959254633238714e-05,1.7455037718145588e-05,0.0002771349984118915,2.1448689777029827e-06,0.9996536725488357
2023-02-09,4,Risk-Off,0.0001073008110696464,6.228946654058543e-05,0.0025707075571284785,4.976826754618969e-06,0.9972547253377125
2023-02-10,4,Risk-Off,0.00038729981862733277,0.00015399856563593772,0.0011333052181605081,2.5773294617845057e-06,0.9983228190677661
2023-02-13,4,Risk-Off,0.000332318002057676,0.0003491078195536423,0.0012368416258843218,2.3962173693702667e-06,0.9980793363353065
2023-02-14,4,Risk-Off,0.0007486752592671604,0.000416151908809288,0.0030652768528508464,4.892091836163074e-06,0.9957650038875813
2023-02-15,4,Risk-Off,0.0010603356380907644,0.0009456315609944026,0.0032659752161177955,5.163401114924841e-06,0.9947228941829614
2023-02-16,4,Risk-Off,0.00019444439878634615,0.0009277305789226722,0.0023950886815171284,3.7513456885363172e-06,0.9964789849949134
2023-02-17,4,Risk-Off,1.981008040580118e-05,0.00011892933926073517,0.00042088736285990927,1.8675895041110028e-06,0.999438505628571
2023-02-20,4,Risk-Off,4.502009430231539e-06,1.3540978276319606e-05,0.00020146611366961408,2.219917089966275e-06,0.9997782709816033
2023-02-21,4,Risk-Off,2.371176791495909e-06,4.453366204029151e-06,0.0003847148389962627,1.8477388748268796e-06,0.9996066128796106
2023-02-22,4,Risk-Off,1.0052754198877649e-06,1.4116162597615163e-06,0.00010230284971649458,1.961752153508748e-06,0.9998933185062775
2023-02-23,4,Risk-Off,6.511927248976931e-07,6.357384190486502e-07,0.00011704810795013617,2.519364716721054e-06,0.9998791455966631
2023-02-24,4,Risk-Off,2.5566915810363088e-06,1.0349808403940922e-06,0.00016005195295501143,1.8503620573285598e-06,0.9998345060125907
2023-02-27,4,Risk-Off,7.222276269271285e-06,4.766598579966096e-06,0.0007103489336898539,3.2661853262188687e-06,0.9992743960057523
2023-02-28,4,Risk-Off,1.0871919563989519e-05,8.277101514393466e-06,0.00028070237323345724,2.3785823064911228e-06,0.9996977700233791
2023-03-01,4,Risk-Off,9.042326493269258e-06,9.236273937497038e-06,0.000348261551668698,1.9270589580309715e-06,0.99963153278953
2023-03-02,4,Risk-Off,2.2375903337333306e-05,1.1586032814033528e-05,0.0004364140437892764,2.5145657367172237e-06,0.9995271094541504
2023-03-03,4,Risk-Off,5.2572865144763925e-05,2.8379571162116505e-05,0.0010121620929196215,2.4711852717730406e-06,0.9989044142846052
2023-03-06,4,Risk-Off,0.00010362154710748309,6.208328086652055e-05,0.0006543113681496206,2.3268580223715346e-06,0.9991776569452359
2023-03-08,4,Risk-Off,6.423195459856445e-05,0.00010568783196840916,0.0012391849772932758,2.963841448102969e-06,0.9985879313952696
2023-03-09,4,Risk-Off,1.9741167123910854e-05,5.865155212869272e-05,0.0007517326944921323,2.3488668694179808e-06,0.9991675257185633
2023-03-10,4,Risk-Off,2.12318276029437e-06,7.36165482430688e-06,9.022239307915956e-05,1.5475659873500798e-06,0.9998987452024909
2023-03-13,4,Risk-Off,5.39596741268937e-07,1.4723127427670164e-06,0.0002451520463443255,9.515781900555629e-06,0.9997433202630229
2023-03-14,4,Risk-Off,6.62556816814002e-08,9.502214071529291e-08,1.6433809378817877e-05,2.7523342403239516e-06,0.9999806525791325
2023-03-15,4,Risk-Off,3.219948429093986e-08,3.166889070072665e-08,2.7434972718481892e-05,2.3563817981455997e-06,0.9999701447777861
2023-03-16,4,Risk-Off,1.83610041855538e-08,1.659993522281666e-08,1.4714343011882056e-05,3.178297800287664e-06,0.9999820723975908
2023-03-17,4,Risk-Off,1.801094056664516e-08,1.4540654198353854e-08,1.526538946765414e-05,3.0135501573772005e-06,0.9999816885086523
2023-03-20,4,Risk-Off,3.656664987348258e-08,2.5432128924871993e-08,2.6672145801124613e-05,7.697282944783154e-06,0.9999655685731006
2023-03-21,4,Risk-Off,1.1982884512473558e-07,7.753841229110817e-08,6.016315840159093e-05,5.051797047864671e-06,0.9999345876771097
2023-03-22,4,Risk-Off,2.2644952435299371e-07,2.104941334662354e-07,0.00011055203777054492,3.991626799714655e-06,0.9998850193920825
2023-03-23,4,Risk-Off,1.1889250424262625e-07,1.252937663980251e-07,4.262566316634349e-05,2.4682628751633874e-06,0.9999546618874607
2023-03-24,4,Risk-Off,1.7560752894932036e-07,9.286408856115498e-08,4.505567144480897e-05,1.607581508695849e-06,0.9999530682752472
2023-03-27,4,Risk-Off,3.196825733474709e-06,5.362793702452488e-07,0.00019299989846049476,2.5158249365276955e-06,0.9998007511715131
2023-03-28,4,Risk-Off,8.076339395292482e-05,9.826293982269218e-06,0.0009245682460736365,5.6618557306793036e-06,0.9989791802107788
2023-03-29,4,Risk-Off,0.001810999163252741,0.00022626949371273248,0.02864620943632185,4.1803209973661504e-05,0.9692747186966879
2023-03-31,4,Risk-Off,0.024071338974204774,0.004029240008997431,0.018416639147206076,1.3543655324297046e-05,0.9534692382139548
2023-04-03,4,Risk-Off,0.018652363889045724,0.022332804294868683,0.036869308027223206,3.1244700718381296e-05,0.9221142790888075
2023-04-05,4,Risk-Off,0.043791326447471406,0.023531079380941768,0.20009280860729625,6.244281614810018e-05,0.7325223427481007
2023-04-06,4,Risk-Off,0.18997620010615276,0.05984838593424665,0.17083026632430504,6.338791430883316e-05,0.5792817597201634
2023-04-10,4,Risk-Off,0.1786990178692933,0.18441491660725406,0.24116458010273112,9.060232665647751e-05,0.39563088309397004
2023-04-11,2,Transitional,0.2593286103747493,0.20989052190905969,0.5012655559784644,0.00012158134753206825,0.029393730389846592
2023-04-12,0,Risk-On,0.48995721149567467,0.30100416399186924,0.1997313096653664,7.39263197520391e-06,0.009299922215109968
2023-04-13,1,Late-Cycle,0.23823739526753407,0.4854556771925073,0.273380680165547,2.031466561273112e-06,0.0029242159075309223
2023-04-17,2,Transitional,0.3057313257406117,0.31721156816527984,0.3768415642830219,4.6331414022157283e-07,0.00021507849710907998
2023-04-18,0,Risk-On,0.3910087428284,0.34648576366241685,0.2624605501882184,3.949253010680735e-08,4.4903827906841804e-05
2023-04-19,1,Late-Cycle,0.29690705719557486,0.41832001134325497,0.284770497091457,5.574525871682402e-09,2.4287949478050175e-06
2023-04-20,2,Transitional,0.3166871639487011,0.35906215924986656,0.32424119569712334,4.2102349673415765e-10,9.480682555425765e-06
2023-04-21,0,Risk-On,0.3444560639602579,0.3636066549664467,0.29178969816792744,2.4429709210786095e-09,0.0001475804619330622
2023-04-24,1,Late-Cycle,0.3202794963430194,0.3808287888072229,0.29886195841657337,3.2774574253993256e-08,2.9723659267208675e-05
2023-04-25,2,Transitional,0.32814921929443086,0.3683571238503876,0.30348333903464114,4.91527081291451e-09,1.0312905058460084e-05
2023-04-26,0,Risk-On,0.3289924693513919,0.37521165565248843,0.2957743480797601,1.8559083544499026e-09,2.152506024087829e-05
2023-04-27,1,Late-Cycle,0.32311658083241956,0.37021266299090105,0.30665994790596657,4.522624644677475e-09,1.0803748390474787e-05
2023-04-28,2,Transitional,0.3366560823951212,0.3654602893513122,0.2978831160032077,3.0786009047315504e-09,5.091712932189612e-07
2023-05-02,0,Risk-On,0.32633039080569765,0.38077398974575466,0.2928954812822437,2.496576687588997e-10,1.3791747039830506e-07
2023-05-03,1,Late-Cycle,0.32400221633966886,0.36693978620066475,0.3090567919977985,6.00019421223792e-11,1.205401039134731e-06
2023-05-04,2,Transitional,0.3370639637207257,0.36923504266430696,0.2936992791185059,5.834928911259716e-10,1.7139133450041098e-06
2023-05-05,0,Risk-On,0.3199380041959838,0.37839337773932297,0.3016348845743318,4.904026077250451e-10,3.3733000763339455e-05
2023-05-08,1,Late-Cycle,0.3307418252729107,0.36304326679755466,0.30619910219473767,9.410288418355549e-09,1.579632533018027e-05
2023-05-09,2,Transitional,0.33276723383375645,0.3776531914035533,0.2895734646109471,2.737132948384311e-09,6.1074152195903485e-06
2023-05-10,0,Risk-On,0.3173243336269588,0.3761767617544419,0.3064715409505715,1.4076102253522548e-09,2.736226054065741e-05
2023-05-11,1,Late-Cycle,0.3341912290187144,0.3617827053130488,0.30399630321317433,5.257297347226028e-09,2.975719834059486e-05
2023-05-12,2,Transitional,0.3303253433718321,0.37964911049984595,0.28996941173597124,6.745753813244389e-09,5.612764687749977e-05
2023-05-15,0,Risk-On,0.31493276466064885,0.3756395482356157,0.3093718219829052,1.1672960465119177e-08,5.58534479494554e-05
2023-05-16,1,Late-Cycle,0.3383384915945258,0.3546844015321356,0.3069065263473151,9.401632784051785e-09,7.057112477127819e-05
2023-05-17,2,Transitional,0.3325534233157777,0.3894181256010582,0.27802538719561803,1.1431497065933054e-08,3.0524555051301642e-06
2023-05-18,0,Risk-On,0.30575023611818236,0.3788924863885694,0.3151682268122924,1.4247971326891517e-09,0.00018904925612938633
2023-05-19,1,Late-Cycle,0.3399297382584804,0.3531729679079428,0.3068125521056048,4.0930098350102435e-08,8.470079717885435e-05
2023-05-22,2,Transitional,0.33325663919627974,0.3809756107548322,0.28575907309465787,1.3304212774466135e-08,8.663650194919913e-06
2023-05-23,0,Risk-On,0.3153746152920134,0.37824474882843523,0.30634512924477336,2.4924135619514173e-09,3.550414224078336e-05
2023-05-24,1,Late-Cycle,0.3313982127787548,0.3636223192493949,0.30491892005067434,6.503611766976291e-09,6.054141732462353e-05
2023-05-25,2,Transitional,0.33128810218022514,0.3725122620895144,0.296143061143331,1.098522671423838e-08,5.6563601872715804e-05
2023-05-26,0,Risk-On,0.3235793109743232,0.37702934802353394,0.29936921196990873,9.112292597379055e-09,2.211991979464726e-05
2023-05-29,1,Late-Cycle,0.3261315384360101,0.36807154942456805,0.30574330305940295,4.983791473676906e-09,5.360409535275307e-05
2023-05-30,2,Transitional,0.33266674352243236,0.3703419068844918,0.29694769301324464,8.90107173149734e-09,4.3647679059965245e-05
2023-05-31,0,Risk-On,0.32311453459129774,0.3786169729977283,0.2981523933750323,7.719810805899765e-09,0.00011609131658137755
2023-06-01,1,Late-Cycle,0.3229870796252623,0.36900090651394024,0.30757320648351055,2.9219837728999813e-08,0.0004387781579584244
2023-06-02,2,Transitional,0.33241987008696455,0.36789413565905993,0.2992467772013625,9.936920827837159e-08,0.000439117683239838
2023-06-05,0,Risk-On,0.32263832262261494,0.37831868838849675,0.2989058630689885,1.281394230389429e-07,0.0001369977810059813
2023-06-06,1,Late-Cycle,0.32648070703631255,0.3615270979577029,0.31168224376170967,7.108710957971196e-08,0.0003098801562897638
2023-06-07,2,Transitional,0.336028269543786,0.37654835314490515,0.2873152082422073,1.0303645964555055e-07,0.00010806603258571458
2023-06-08,0,Risk-On,0.310217276652954,0.3781701916209542,0.31137015037873084,3.6631893013347885e-08,0.0002423447148938487
2023-06-09,1,Late-Cycle,0.34052019824624075,0.348946431863191,0.31013927638594774,7.804066766056886e-08,0.0003940154636186564
2023-06-12,2,Transitional,0.3319188971690657,0.3952831389540009,0.27279767859321213,1.1840979821335697e-07,1.6687333512449358e-07
2023-06-13,0,Risk-On,0.30744286578989083,0.37617996202850196,0.3163723638578403,3.4479332724474583e-09,4.804875341727219e-06
2023-06-14,1,Late-Cycle,0.3413275761853874,0.36816493477001355,0.2905071371046903,1.221707921878235e-09,3.507174755243089e-07
2023-06-15,2,Transitional,0.3190359883178969,0.38432197293806747,0.2966363271821274,1.2018885562190876e-10,5.711442520678639e-06
2023-06-16,0,Risk-On,0.3250350425292064,0.36776200437516954,0.3072016756135793,1.1239782315864036e-09,1.2763571832120007e-06
2023-06-19,1,Late-Cycle,0.3369514227195256,0.3694527950295249,0.29359344772590246,2.7333650408773637e-10,2.334252235509634e-06
2023-06-20,2,Transitional,0.32118421357579047,0.3888470609512925,0.2899686748246925,5.466842699715496e-10,5.010185167118997e-08
2023-06-21,0,Risk-On,0.3247859663714596,0.371028300326909,0.3041844363088546,2.589123528928702e-11,1.2969672394534634e-06
2023-06-22,1,Late-Cycle,0.3274422100680174,0.38441135323152237,0.28814623038254406,3.013313838313062e-10,2.060163591928287e-07
2023-06-23,2,Transitional,0.3202610434565604,0.36740209526584144,0.3123327644996253,4.9585829169227605e-11,4.096728325918327e-06
2023-06-26,0,Risk-On,0.34100176895480594,0.37757686185551154,0.2814212888585578,1.7815995219153926e-09,7.854960443701912e-08
2023-06-27,1,Late-Cycle,0.30906661279769165,0.3985639513144222,0.2923690006034587,1.1704878413423331e-10,4.351677027629585e-07
2023-06-28,2,Transitional,0.32032630620500635,0.35993910376357025,0.3196976327805566,1.08000242002524e-10,3.695714347961538e-05
2023-06-30,0,Risk-On,0.34384005721517974,0.3663128021551503,0.2898448017479686,5.516101116427352e-09,2.3333655544205973e-06
2023-07-03,1,Late-Cycle,0.3219003347731078,0.3844903632989616,0.2936091111754239,4.357457459030193e-10,1.903161150782853e-07
2023-07-04,2,Transitional,0.3262014603970895,0.3760018067072577,0.29779668106073554,3.80001847323216e-11,5.17960758850833e-08
2023-07-05,0,Risk-On,0.3270685511878842,0.37900790637689924,0.2939234930235085,8.526813538745648e-12,4.9403748478717514e-08
2023-07-06,1,Late-Cycle,0.3267664186981552,0.3753510899645596,0.2978820686276623,7.791377171570922e-12,4.2270247462487195e-07
2023-07-07,2,Transitional,0.32470434158458994,0.37924420123864266,0.2960505395981469,5.61065854327779e-11,9.175232891081906e-07
2023-07-10,0,Risk-On,0.32643337091777036,0.3694525673442433,0.30410420293252527,1.4538304238766727e-10,9.858660088245141e-06
2023-07-11,1,Late-Cycle,0.3299758707354715,0.37594716179548365,0.29407670852890966,1.4414560614800248e-09,2.5749894043887793e-07
2023-07-12,2,Transitional,0.32762143290765516,0.37025603963589815,0.3021218714063806,5.6486174536185477e-11,6.559935286463011e-07
2023-07-13,0,Risk-On,0.3318808256643416,0.3840734646083321,0.28404565905412604,1.0146143219138097e-10,5.057211793081594e-08
2023-07-14,1,Late-Cycle,0.3140587455979231,0.38382429162668996,0.3021166651839353,8.674806977651541e-12,2.975828818059003e-07
2023-07-17,2,Transitional,0.33247609322673005,0.3613246520169413,0.30619900481360746,4.4375610735794246e-11,2.498980337087195e-07
2023-07-18,0,Risk-On,0.33671561551748247,0.3782454180547357,0.28503880759889405,3.760170352958503e-11,1.5879130090700943e-07
2023-07-19,1,Late-Cycle,0.31528948575106125,0.3876764226887271,0.2970340383480671,3.1129718592708816e-11,5.318107347657681e-08
2023-07-20,2,Transitional,0.3284949336120113,0.3605861247573928,0.3109187803947716,1.0825464896064417e-11,1.6122480888030187e-07
2023-07-21,0,Risk-On,0.341455925081389,0.3742154943270619,0.28432267426633606,2.3617080754761618e-11,5.906301046691227e-06
2023-07-24,1,Late-Cycle,0.3075655282514085,0.392334799994714,0.30009891976006925,7.292418703613389e-10,7.512639445132485e-07
2023-07-25,2,Transitional,0.33511327067239866,0.34050398553727174,0.32438138085827084,1.0506313567041415e-10,1.3628276594760494e-06
2023-07-26,0,Risk-On,0.3549324071935193,0.3901756499653712,0.25489139092294594,2.6486139390536446e-10,5.516524482564034e-07
2023-07-27,1,Late-Cycle,0.27364388913038823,0.40575914804845703,0.32059167035540725,7.997277978300407e-11,5.292385850202336e-06
2023-07-28,2,Transitional,0.35991506562274883,0.2943502224725682,0.34569708045965797,6.041240442364327e-10,3.763084129860313e-05
2023-07-31,0,Risk-On,0.3729965260540967,0.42927936148696627,0.1977135598699134,9.791449960002927e-09,1.0542797685222187e-05
2023-08-01,1,Late-Cycle,0.20298416484697168,0.4309063750699367,0.36371840547006756,3.6764786849171007e-09,0.0023910509368068574
2023-08-02,2,Transitional,0.1108572145084491,0.22276041917789638,0.27862494249848563,1.3134669501929702e-08,0.38775741067973235
2023-08-03,4,Risk-Off,0.08586413812430142,0.11918021581229282,0.12952902003916872,1.6640396313047408e-06,0.6654249619847703
2023-08-04,4,Risk-Off,0.07447977659914554,0.09381981695262016,0.0819961710279543,3.0460331352725034e-06,0.749701189387541
2023-08-07,4,Risk-Off,0.06072654626743474,0.08537886877374781,0.07303862957359196,8.096233181075972e-06,0.7808478591523499
2023-08-08,4,Risk-Off,0.04367534291372517,0.06836777550411648,0.0660764737152953,5.503219590226447e-06,0.8218749046480497
2023-08-09,4,Risk-Off,0.022138472216555075,0.0484308133124685,0.04606998249791415,6.327998306104352e-06,0.8833544039742004
2023-08-10,4,Risk-Off,0.007321011388174344,0.023479242000686653,0.0315445139018456,5.980713885717042e-06,0.9376492519946427
2023-08-11,4,Risk-Off,0.0016840512800331744,0.007033478426070075,0.011742153093128146,3.5081034068951294e-06,0.9795368090973053
